,age,date,operation_type,current_amount,monthly_income,available_credit,transaction_amount
22260,49,2023-11-20,P,22890.200873392554,18347.0,20493.151183925907,1070.7969215170697
22261,24,2023-10-02,P,32822.83644598896,5803.0,16299.46341608481,7858.728793299862
22262,48,2023-11-10,P,40333.23936817598,0.0,100887.99133084329,4473.6930171953745
22263,18,2023-11-15,P,24089.122075723804,0.0,120747.34295135955,6143.489534645964
22264,37,2023-11-28,P,19597.101953254016,12829.0,126314.31423864006,4190.123220256278
22265,52,2023-09-15,P,26376.435408888523,26262.0,2000.0,6612.129870332356
22266,37,2023-11-20,R,14531.791152384412,0.0,7921.51330984105,7220.7786027532175
22267,37,2023-10-30,P,27012.77682762882,9187.5,2000.0,1462.6695360376193
22268,47,2023-09-04,P,35624.330080865664,5772.0,2000.0,2640.2605683437937
22269,49,2023-09-02,T,28422.19939738448,9791.0,2000.0,6313.1521770719555
22270,39,2023-10-24,P,25519.59717201172,14995.0,18444.138657070165,5181.07817677544
22271,35,2023-10-29,R,42242.79013540917,0.0,120974.69518697824,3079.217824887809
22272,49,2023-11-12,R,20620.015420652133,11462.0,2000.0,5966.802814490404
22273,33,2023-09-03,T,49336.97832451873,113.0,2000.0,8855.923708485185
22274,43,2023-11-08,P,29735.343028705844,5211.0,2000.0,9158.16939658153
22275,45,2023-09-01,P,35524.67483651756,13223.0,35504.47138396325,3163.534895978948
22276,27,2023-10-08,T,27201.015382147474,21312.0,70470.28947571358,4706.670315595204
22277,51,2023-10-23,R,18129.31846617399,0.0,89067.23297996122,3101.656356477215
22278,38,2023-10-13,R,36364.65575077605,14274.0,69212.83976934952,4058.2675409497506
22279,35,2023-11-14,R,33284.72635375733,16852.0,2000.0,4223.804069111111
22280,28,2023-11-18,T,31885.409490897655,12109.0,2000.0,5527.436938697515
22281,44,2023-09-24,P,36652.655620735415,14891.0,58654.38394023171,4228.300176543698
22282,39,2023-10-14,T,44719.47357501347,17170.0,20872.92956637078,2400.397641328179
22283,40,2023-11-21,R,36303.49981327201,0.0,38515.1190850399,6504.850123915427
22284,52,2023-10-22,T,27429.46574958448,36631.0,6153.533594196752,4794.562145888303
22285,55,2023-09-10,P,37386.33193587885,12390.0,143820.81169979076,5896.328412890013
22286,42,2023-11-15,R,33251.182429815395,12571.5,25045.52086081006,5904.76637906641
22287,53,2023-09-03,R,34132.596163034126,7864.0,71826.52645649717,3340.385067272844
22288,47,2023-10-11,T,21065.530492662085,0.0,2000.0,6001.343621128889
22289,36,2023-09-17,R,21852.211406289993,8740.0,2000.0,6370.205739870444
22290,30,2023-10-13,R,19721.25292399976,23634.0,28418.93110155235,6531.797336390427
22291,52,2023-10-06,T,26042.51715885216,8355.0,143171.45976420632,8146.772243725521
22292,37,2023-11-14,R,26021.6780353118,12131.0,2000.0,3194.250477557205
22293,31,2023-10-20,T,33891.37271297065,32808.0,144729.66378854617,2984.0480601106055
22294,36,2023-10-20,P,34120.327690448226,2934.0,2000.0,8237.06381436604
22295,56,2023-09-28,T,32110.751307811952,23455.0,18504.332373404373,1930.1836611275526
22296,33,2023-10-15,T,41438.52762739711,7404.0,2000.0,6309.093668469788
22297,49,2023-11-05,T,36722.81647028532,0.0,2000.0,3816.0097372425053
22298,48,2023-09-25,R,21508.13194173129,21193.0,2000.0,7066.364282647794
22299,35,2023-10-12,T,34585.57348034763,13977.0,117244.60410600937,6809.244163134252
22300,49,2023-10-31,T,30887.045057331936,7373.0,46607.11845737224,4039.7925466996976
22301,44,2023-09-02,T,24349.309318396685,0.0,6201.919216419159,6527.731905908074
22302,44,2023-11-10,P,34459.23982944387,5992.0,50894.1617146413,1256.1781825513635
22303,50,2023-11-16,P,24261.229277442537,10945.0,24911.824099044163,7920.664807735647
22304,39,2023-11-19,P,25095.91548864849,3054.0,39183.60130697275,3616.3776901374467
22305,45,2023-09-09,T,34033.89478984429,12807.0,2000.0,1337.2013009456969
22306,56,2023-10-01,R,27156.45739569136,14241.0,67036.25272748341,2922.3616278114905
22307,38,2023-10-16,R,40060.198977739594,19963.0,2008.469022745402,7776.025286665094
22308,18,2023-09-15,T,37367.005634018584,7603.5,2000.0,6505.796949818854
22309,58,2023-10-10,T,21104.959488373646,0.0,2000.0,4448.999914863512
22310,50,2023-11-14,R,46897.55374105749,21320.0,2000.0,5884.931304064565
22311,22,2023-11-27,P,29219.119675676913,4744.0,2000.0,5101.782322295131
22312,38,2023-11-19,R,47752.946344280135,21532.0,2000.0,1813.0367197923629
22313,47,2023-10-18,P,50275.15459411294,15295.0,109900.75316678191,6842.8951527602985
22314,50,2023-11-17,P,33200.59518400824,23894.0,24758.36708066596,1933.8224122161078
22315,44,2023-11-12,T,36922.41850262335,6349.0,2000.0,2491.2612480693247
22316,52,2023-09-12,T,25039.618614278108,9561.0,58336.14482690026,7320.09295498339
22317,43,2023-09-12,T,46837.29590290356,10831.0,2000.0,3814.755472452826
22318,41,2023-11-29,P,22141.57318019472,9712.0,74013.55552686486,2254.638248458095
22319,51,2023-11-06,R,34714.775272366845,13227.0,143025.62228909918,2772.429218836487
22320,45,2023-11-07,R,44487.68225320197,0.0,2000.0,9500.69944797571
22321,59,2023-09-21,R,20934.67648940116,5356.0,58054.440896434,1971.5843548354278
22322,47,2023-09-12,T,26255.36710856003,15658.0,88795.12743704303,6861.151661092955
22323,39,2023-09-02,T,32257.855507118504,10721.0,2000.0,4829.773123598372
22324,49,2023-10-20,R,22372.41789129692,7277.0,2000.0,6650.947668802945
22325,38,2023-09-11,T,45168.013635669166,18096.0,2000.0,4685.915537896789
22326,28,2023-09-15,T,43952.08112969852,11107.5,64576.19121037197,5112.680985357966
22327,46,2023-09-11,R,37414.413284963826,6197.0,25546.894414954404,5700.229044884908
22328,51,2023-11-19,P,28858.534717526007,12277.0,67610.52094670467,9429.235508508977
22329,18,2023-11-05,T,33970.672995164954,3787.0,54699.764354833875,7428.8179291079705
22330,62,2023-09-04,T,23508.080779807246,915.0,23815.535867007304,5185.655805848603
22331,24,2023-09-24,R,34128.88096631711,8294.0,90405.43105737735,1721.0537223188912
22332,40,2023-09-12,R,36540.263671769215,12364.0,2000.0,5165.106958035502
22333,45,2023-09-11,T,29424.375560490127,27224.0,163830.2021662833,364.55827771935947
22334,34,2023-09-09,T,21618.20876134106,16174.0,2000.0,2760.5445339334274
22335,20,2023-09-14,P,40407.54117726995,9991.0,2000.0,7033.774105525946
22336,50,2023-11-25,R,22730.41069932805,17388.0,2000.0,6885.851519019585
22337,27,2023-09-09,T,23923.755310953482,8168.0,70278.61446548137,3671.42132275342
22338,32,2023-09-19,P,35349.2078042967,7092.0,35354.169488510845,3765.8876624057475
22339,37,2023-10-23,T,21364.992529036055,4172.0,177342.31011604803,6225.96040703055
22340,59,2023-10-01,R,19156.7029858846,12.0,102529.48842052449,5280.0952625485115
22341,55,2023-11-24,T,39127.509115278925,14777.0,2000.0,3615.5737378393005
22342,37,2023-10-31,T,19836.87507998364,14960.0,2000.0,5425.095231377842
22343,41,2023-11-17,R,35721.68802366119,16902.0,13624.244747517114,3109.3633614347923
22344,45,2023-10-25,P,24549.930920247272,6825.0,51183.47950159641,4029.5841882995655
22345,29,2023-11-05,T,39712.26758186956,15380.0,2000.0,5164.834649516449
22346,38,2023-11-24,P,30162.474978438237,5060.0,2000.0,6722.734476521442
22347,54,2023-10-19,T,23004.571915772973,18146.0,2000.0,5557.246469862012
22348,58,2023-10-27,T,24644.98339178263,0.0,200000.0,4205.661837844005
22349,41,2023-09-17,T,25670.18374324927,17820.0,2000.0,3039.0741979627874
22350,48,2023-10-30,R,40883.59803769524,5269.5,2000.0,5348.889353181523
22351,40,2023-10-27,P,34860.13433768843,11799.0,7929.177695376402,4350.3648813300215
22352,44,2023-11-29,R,43039.921237701674,7820.0,2000.0,4924.3901507871715
22353,40,2023-09-26,T,4880.529498312986,13152.0,125034.33122928569,4980.499872162271
22354,42,2023-09-19,T,48419.794877879656,11882.0,54722.26594462602,3128.1602333479814
22355,35,2023-09-20,T,36093.3754444534,6011.0,90500.37096292805,7842.620437910407
22356,31,2023-09-02,R,22764.156461501374,11000.0,7825.077747275418,3448.7107128973653
22357,45,2023-11-07,T,14474.145857030733,17602.0,2000.0,6440.132828575509
22358,40,2023-10-03,R,12588.005922871016,6425.0,2000.0,6985.315790667921
22359,35,2023-11-07,T,28829.50656009799,8264.0,2000.0,4946.229614724436
22360,51,2023-11-29,R,20220.281993394252,14587.0,2000.0,4408.642878739768
22361,62,2023-10-25,R,9496.704980671719,15745.0,2000.0,795.3732624996619
22362,25,2023-11-04,R,30735.05516473586,7425.0,74261.40765385237,5071.0563106393965
22363,49,2023-09-20,P,39128.232478298625,6647.0,2000.0,4012.1673359758524
22364,41,2023-10-15,P,20516.046971280062,4462.5,35339.3357022208,3318.6602418682423
22365,51,2023-10-05,P,20812.683637884496,17596.0,15129.135332988983,4837.681776399366
22366,36,2023-09-07,R,44821.80482831497,14964.0,92115.6318565341,6159.5841557572985
22367,36,2023-10-17,T,27011.91867002505,16044.0,2000.0,4454.0416372667005
22368,40,2023-10-15,P,23347.850193238253,28011.0,29149.414743429486,4287.419999831258
22369,30,2023-10-06,R,36532.719660409355,8780.0,2000.0,8157.6268398431375
22370,43,2023-09-04,R,13526.450494859895,18980.0,109219.95235285208,6503.884833405857
22371,48,2023-10-22,T,19190.116628906857,956.0,39056.34173606299,5552.138430188225
22372,41,2023-09-19,P,39486.958726927085,15655.0,85237.2797659871,2348.3517180093377
22373,48,2023-09-07,R,43303.85648721639,0.0,2000.0,1838.5604786383378
22374,47,2023-09-21,T,12908.25173441321,0.0,37923.06186295758,4007.245143725231
22375,33,2023-11-11,P,25514.720360512452,15760.0,23340.59795770336,5300.3539531141105
22376,45,2023-10-17,P,44223.658112793855,0.0,2000.0,6906.6697709143555
22377,30,2023-11-11,R,13954.974070747665,19293.0,56317.46592254264,6448.449367833059
22378,62,2023-11-15,T,13093.960870720697,18826.5,2000.0,8507.323603317791
22379,39,2023-09-16,T,42658.60816811629,8711.0,2000.0,2989.996571661816
22380,46,2023-09-12,R,37885.66925632361,5502.0,35910.615394890134,6801.08839093172
22381,30,2023-11-26,T,35759.232351698694,13797.0,48596.95341608758,5075.136503418742
22382,34,2023-11-08,T,23688.21658434099,4704.0,2000.0,6240.806542271258
22383,36,2023-10-14,T,39980.89365992139,0.0,162810.10155911182,1411.9398378310811
22384,31,2023-10-20,P,46035.617810280375,14997.0,2000.0,7069.922384919677
22385,42,2023-09-03,T,41823.57189134487,9583.0,31056.41129042565,5359.658256999548
22386,45,2023-11-06,T,35334.95198241685,1017.0,2000.0,6047.970172146865
22387,61,2023-11-28,R,26370.8078581782,9672.0,175051.08476148962,6904.207401276475
22388,40,2023-09-02,R,42666.724087692186,1211.0,19834.509499568558,6138.794055611685
22389,36,2023-09-11,T,36617.944771504626,25970.0,2000.0,1898.9056231984105
22390,42,2023-09-21,T,37728.99220368825,590.0,83389.22232034268,3474.1276845525917
22391,43,2023-09-09,T,36964.138323783845,9903.0,112720.43229629594,6378.471115401452
22392,55,2023-10-09,R,7430.870544264784,3944.0,24942.03725582824,7931.280179227158
22393,41,2023-09-03,P,29751.61360185931,1982.0,102441.85276980707,6896.702627800841
22394,39,2023-09-14,P,39654.16969300734,11147.0,72168.22871159646,5600.082210568935
22395,49,2023-10-07,R,29920.96243384083,7949.0,99545.38224731965,5088.266697364758
22396,53,2023-11-06,T,37776.847501369,14413.0,2000.0,8219.531654891629
22397,26,2023-11-28,R,50201.79513750336,14717.0,99747.4585801902,6418.2191223460495
22398,56,2023-09-29,P,13455.179248685381,0.0,35544.68889868631,3903.123770266214
22399,49,2023-11-25,R,23436.717991151763,0.0,2000.0,5256.345884858
22400,28,2023-09-24,T,36800.48636453449,13614.0,2000.0,7008.845089881456
22401,49,2023-09-04,T,34999.40985383571,16301.0,2000.0,4197.4247955335395
22402,30,2023-09-12,P,25489.999588488365,3624.0,87683.21947805172,4644.191028391862
22403,42,2023-10-02,T,24808.60939613683,0.0,2000.0,3921.568194480077
22404,47,2023-11-19,P,29566.14536440414,9744.0,182819.481352069,4147.381748664076
22405,24,2023-09-23,T,40912.7647758462,5736.0,113351.28398829057,2341.983293820569
22406,56,2023-09-21,P,38635.089959158424,864.0,2000.0,4881.008581007096
22407,32,2023-11-25,T,33909.91470309245,18588.0,84237.07173003849,4030.4437417114914
22408,30,2023-09-26,T,33711.52362905071,15049.0,2000.0,5736.185387413415
22409,48,2023-10-27,T,33415.33104014636,28830.0,2000.0,4579.6344771065715
22410,44,2023-11-17,R,24253.84573523529,10081.0,19596.507927820974,4451.546934336349
22411,34,2023-11-20,R,27351.128284460385,9491.0,2000.0,4097.4397412261915
22412,59,2023-10-08,P,43987.66680365825,6820.0,2000.0,737.1569744504222
22413,38,2023-10-31,R,4117.558360000312,5028.0,23891.33554263514,6496.262951560449
22414,43,2023-11-07,T,28875.59647852163,16064.0,2000.0,4538.541060848329
22415,44,2023-10-05,P,29830.772508935,13286.0,2000.0,6084.91449920641
22416,48,2023-11-16,T,31986.743173535837,0.0,2000.0,10685.037010688295
22417,36,2023-11-08,P,53266.72240959323,26032.0,2000.0,3386.3416703934063
22418,62,2023-11-24,R,23475.642778493537,9762.0,5525.060151958448,7094.955589600466
22419,25,2023-11-25,T,27188.48834762809,19474.0,2000.0,7262.224275345428
22420,52,2023-10-22,T,38488.268700106055,10807.0,18401.497109527183,2071.825624628835
22421,36,2023-09-22,T,35670.134223234214,14200.0,26536.89284178802,4877.248366092999
22422,40,2023-09-22,R,42156.95621851536,281.0,76208.5933335702,6373.8704882641705
22423,34,2023-09-12,R,38872.42442215979,18858.0,55455.5305650263,5715.451439896837
22424,42,2023-11-19,T,41882.84092989777,3485.0,37341.38676318824,5508.317117041979
22425,53,2023-10-28,T,18928.59596928949,13923.0,28744.238694983167,3811.258324303502
22426,37,2023-10-28,P,17823.002057064892,21547.0,2000.0,5694.928405299351
22427,43,2023-10-30,R,37921.28934859339,20659.5,5792.930183134359,4318.608302868642
22428,26,2023-10-25,P,27313.479306195804,17267.0,45323.71595013173,8238.708767878745
22429,45,2023-11-16,P,20587.690732547846,14395.0,45529.39872990836,5793.766582047447
22430,36,2023-09-16,P,14933.34543515897,11335.0,60668.71660603825,5582.562595213125
22431,40,2023-09-29,R,17318.627462573026,9732.0,33311.45250622826,3171.0194188593105
22432,36,2023-10-31,T,30048.813391183754,22219.0,2000.0,2708.3999023333845
22433,46,2023-11-21,R,43468.693935785996,14959.0,2000.0,2213.6394398015373
22434,40,2023-10-29,T,36575.20325294288,15185.0,2000.0,5103.365258459748
22435,38,2023-10-14,T,32212.167292942228,8375.0,2000.0,2350.869116667626
22436,35,2023-10-05,R,19985.15887847429,12493.0,132688.74904844371,5543.4091534419695
22437,44,2023-10-06,R,35018.301714573696,13548.0,2000.0,3589.149638263818
22438,42,2023-11-12,R,38544.02462064636,10588.0,2000.0,1506.1801250218773
22439,62,2023-11-02,R,38283.45472575573,8905.0,2000.0,6159.37869752349
22440,49,2023-10-14,P,22491.04740747031,25549.0,2000.0,1154.3536795463642
22441,32,2023-11-22,R,27651.966097167136,6108.0,2000.0,1642.6896645826237
22442,41,2023-09-23,R,19336.86985797563,15204.0,2000.0,8782.632778390831
22443,45,2023-10-06,P,27547.650237217636,15663.0,35246.285603793425,6337.704113611061
22444,39,2023-11-06,T,28415.838558051448,5973.0,2000.0,6067.659822961883
22445,40,2023-11-11,R,46628.12684444654,9416.0,39185.88133061798,3352.8328940208294
22446,46,2023-11-28,P,42373.70683108604,16805.0,60568.35202120724,1954.41691758269
22447,25,2023-11-19,R,44683.88818398949,0.0,2000.0,3808.123969417851
22448,41,2023-11-08,P,11836.925212444956,8626.0,21245.558053862187,6838.026447908923
22449,41,2023-10-03,P,24956.25060134525,6773.0,2000.0,5678.580247633678
22450,25,2023-10-07,P,32735.175635159394,10484.0,23403.781758797857,7359.682807186118
22451,39,2023-11-14,P,3736.6683119952177,20649.0,2000.0,7565.184046751701
22452,43,2023-10-29,P,57768.870924559946,23232.0,2000.0,6605.035711032839
22453,40,2023-11-17,R,39445.19591087402,11719.0,16591.5678261746,4831.316454903627
22454,38,2023-09-02,P,19331.46738784169,10291.0,2000.0,7174.657271607824
22455,36,2023-11-10,T,38588.861588954656,9504.0,16450.443488633497,5051.495949434482
22456,56,2023-09-15,T,40535.387870193,18450.0,2000.0,3960.8897753175042
22457,31,2023-11-09,T,33563.97335962228,14023.0,40054.36866894582,8399.844899435166
22458,36,2023-10-07,P,15506.499240020055,11567.0,61475.11953368262,2901.794909616374
22459,26,2023-11-02,T,18005.473502802026,0.0,2000.0,6924.832645031588
22460,30,2023-11-07,P,27658.396072666445,3476.0,2000.0,6226.201911542231
22461,35,2023-10-16,R,29049.896729258024,8650.0,2000.0,739.0341910367906
22462,40,2023-10-06,R,43849.03050006414,9899.0,3708.4893795042044,5917.934266260832
22463,29,2023-10-16,R,18316.331239098356,13789.0,2000.0,5392.933260299364
22464,25,2023-09-28,T,33924.43166832196,5257.0,2000.0,4226.670093672437
22465,54,2023-09-09,R,57577.16794234577,6836.0,63531.64892362629,4022.618972588544
22466,36,2023-10-24,T,33064.397372897525,12574.0,101497.47239319365,3364.816543761492
22467,42,2023-09-11,T,32561.970321064604,8447.0,2109.602022226697,3277.3202734762926
22468,46,2023-11-22,T,30847.386136064302,22481.0,2000.0,4568.9153509252965
22469,42,2023-10-31,T,33564.70752134366,11804.0,76235.22956318411,6560.439969639787
22470,38,2023-10-05,P,22574.62955196666,0.0,2000.0,825.7242154370078
22471,38,2023-11-12,R,20447.19653146188,27164.0,21669.010301314775,4603.423059828693
22472,42,2023-09-18,T,29261.469723795966,13713.0,2000.0,6274.350785764282
22473,32,2023-10-23,P,16845.453425674787,13883.0,88421.71312618846,4560.898849651192
22474,40,2023-11-10,T,37207.38502481356,7332.0,2000.0,5485.639727621963
22475,39,2023-10-29,R,39519.64412337599,15742.0,2000.0,5204.11140750044
22476,27,2023-11-02,R,24074.85267465146,5037.0,33476.17292068084,2313.94433730865
22477,42,2023-11-12,P,47031.862216048394,21697.0,2000.0,5334.893196649576
22478,40,2023-09-06,P,38405.35514146584,0.0,2000.0,4800.632635932709
22479,49,2023-11-13,T,30908.82248891162,6181.0,18015.59867089016,4685.140882520689
22480,43,2023-10-05,R,17652.405737865338,20185.0,2000.0,1768.0313823946158
22481,38,2023-10-11,P,41427.29564926775,9479.0,79194.50187791389,6610.314578481514
22482,41,2023-10-05,R,33346.14810024489,15950.0,2000.0,5765.131797020017
22483,46,2023-09-14,R,20712.83895530844,18502.0,36617.96953346902,4755.624690154351
22484,35,2023-11-09,P,23013.985606613445,0.0,64239.811197541094,4768.234889913308
22485,48,2023-09-24,T,12281.995622127914,7508.0,82255.62537503919,6808.30588824781
22486,29,2023-11-08,P,33249.90047660372,19976.0,26916.59562496832,3480.275467527221
22487,24,2023-09-03,R,32094.658136589856,2970.0,2404.479824999419,4767.401864481563
22488,36,2023-10-28,P,40078.78129941153,26786.0,152223.6453282508,4727.093468176864
22489,37,2023-10-22,R,16585.331496076134,10699.0,2000.0,3060.4628915618646
22490,21,2023-10-17,R,37615.16775219263,8893.0,2000.0,3305.7920509190517
22491,37,2023-11-15,R,29678.00296292132,28566.0,50463.423190716974,7428.800435426255
22492,43,2023-11-01,P,35814.532416084214,10262.0,106164.31335063362,2431.993917126809
22493,30,2023-09-13,R,13124.194865812486,1951.0,102738.47706155207,6703.589254347776
22494,43,2023-11-09,T,26979.920758343793,26729.0,71478.28110232833,7710.2010851327805
22495,46,2023-10-30,P,38006.419271853476,2085.0,2000.0,5862.068886880195
22496,31,2023-10-13,R,40291.24428693729,13420.0,2000.0,1349.89896973743
